origin_zone,destination_zone,month,shipments,charged_weight,basic_freight,total_freight,vas_freight,avg_shipment_base_yield,avg_shipment_total_yield,base_yield,total_yield,vas_yield,yield_uplift,avg_weight_per_shipment,weight_share_pct,basic_freight_share_pct,total_freight_share_pct,base_yield_mom_abs,base_yield_mom_pct,total_yield_mom_abs,total_yield_mom_pct,vas_yield_mom_abs,vas_yield_mom_pct,charged_weight_mom_abs,charged_weight_mom_pct,shipments_mom_abs,shipments_mom_pct
SOUTH ZONE RO,EAST ZONE RO,July,179,112331.0,1070013.8,1443164.86,373151.06,9.739919305394523,16.096617279307228,9.525543260542504,12.84743178641693,3.321888525874425,3.321888525874426,627.5474860335196,0.35853046553883894,0.3323832021414697,0.3563061748149024,-2.86966414607282,-23.151400794965962,-4.5710079686492335,-26.242350250226938,-1.7013438225764141,-33.869502833192804,6188.050000000003,5.829920875573934,-18.0,-9.137055837563452
SOUTH ZONE RO,WEST ZONE RO,April,4,9000.0,50400.0,57600.4,7200.4,5.2,6.104792259453575,5.6,6.400044444444444,0.8000444444444444,0.8000444444444446,2250.0,0.02872558946194328,0.01565597881815176,0.014221090577141897,,,,,,,,,,
SOUTH ZONE RO,WEST ZONE RO,May,2,6000.0,38000.0,56772.0,18772.0,6.25,10.471,6.333333333333333,9.462,3.1286666666666667,3.1286666666666667,3000.0,0.019150392974628852,0.011804111013685852,0.014016565062838101,0.7333333333333334,13.095238095238098,3.0619555555555555,47.84272331442143,2.328622222222222,291.0616076884617,-3000.0,-33.333333333333336,-2.0,-50.0
SOUTH ZONE RO,WEST ZONE RO,June,1,800.0,2544.0,3100.0,556.0,3.18,3.875,3.18,3.875,0.695,0.6949999999999998,800.0,0.0025533857299505137,0.0007902541689162317,0.0007653658792150729,-3.153333333333333,-49.78947368421053,-5.587,-59.04671316846332,-2.433666666666667,-77.7860643511613,-5200.0,-86.66666666666667,-1.0,-50.0
SOUTH ZONE RO,WEST ZONE RO,July,7,10921.0,68866.89,95798.29000000001,26931.4,8.237142857142857,15.125176639181465,6.305914293562861,8.771933888838019,2.4660195952751582,2.4660195952751582,1560.142857142857,0.03485690694598695,0.021392431966507686,0.023651852404242103,3.1259142935628605,98.29919162147358,4.896933888838019,126.37248745388436,1.7710195952751584,254.8229633489437,10121.0,1265.125,6.0,600.0
SOUTH ZONE RO,SOUTH ZONE RO,April,2,240.0,1130.4,1845.44,715.0400000000001,4.71,9.351526315789474,4.71,7.689333333333334,2.979333333333334,2.979333333333334,120.0,0.0007660157189851542,0.0003511412392071181,0.00045562477681892387,,,,,,,,,,
SOUTH ZONE RO,SOUTH ZONE RO,May,9,1796.0,11980.0,16091.46,4111.46,8.333333333333334,12.54258455625742,6.6703786191536745,8.959610244988864,2.2892316258351895,2.28923162583519,199.55555555555554,0.0057323509637389036,0.0037214013143146447,0.003972856267985218,1.9603786191536745,41.621626733623664,1.2702769116555306,16.51998758005285,-0.6901017074981444,-23.16295728904042,1556.0,648.3333333333334,7.0,350.0
SOUTH ZONE RO,SOUTH ZONE RO,June,3,5600.0,22910.0,28499.75,5589.75,7.93,10.19442361111111,4.0910714285714285,5.089241071428572,0.9981696428571428,0.9981696428571434,1866.6666666666667,0.017873700109653598,0.007116636403251128,0.007036366521341862,-2.579307190582246,-38.66807774862867,-3.8703691735602925,-43.19796361370743,-1.2910619829780465,-56.39717573388946,3804.0,211.80400890868597,-6.0,-66.66666666666667
SOUTH ZONE RO,SOUTH ZONE RO,July,8,9882.0,60158.0,82960.98,22802.98,11.186250000000001,17.004639050136,6.087634082169601,8.395160898603521,2.30752681643392,2.3075268164339198,1235.25,0.031540697229213724,0.018687150272666143,0.020482420451046476,1.9965626535981729,48.80292824159655,3.3059198271749493,64.95899449005593,1.3093571735767773,131.1758159493708,4282.0,76.46428571428571,5.0,166.66666666666666
SOUTH ZONE RO,NORTH EAST ZONE RO,April,239,155455.6,2307640.66,2665878.87,358238.21,15.212068060375408,17.87794492482504,14.84437138321167,17.14881207238594,2.3044406891742724,2.304440689174271,650.4418410041841,0.49617263835111886,0.716832803429876,0.6581847500704628,,,,,,,,,,
SOUTH ZONE RO,NORTH EAST ZONE RO,May,177,100113.0,1467877.4,1744673.06,276795.66,15.656805915195157,19.457504554480998,14.662205707550466,17.42703804700688,2.764832339456414,2.764832339456415,565.6101694915254,0.31953388197816973,0.4559733627389619,0.43074620339024244,-0.1821656756612029,-1.2271700226203197,0.27822597462094123,1.6224212700362937,0.46039165028214146,19.97845518198644,-55342.600000000006,-35.60026142512718,-62.0,-25.94142259414226
SOUTH ZONE RO,NORTH EAST ZONE RO,June,193,109019.0,1584405.55,1900635.84,316230.29,15.135289476004502,18.94993130467646,14.533297406874032,17.433987103165503,2.900689696291472,2.9006896962914706,564.8652849740932,0.34795944861684386,0.49217102639210497,0.4692522002417027,-0.128908300676434,-0.8791876423480488,0.006949056158621403,0.03987514194826076,0.13585735683505806,4.91376474791121,8906.0,8.895947579235465,16.0,9.03954802259887
SOUTH ZONE RO,NORTH EAST ZONE RO,July,241,123855.0,1912422.1,2306306.65,393884.55,15.715021929864362,20.407303206437597,15.44081466230673,18.621021759315326,3.1802070970085987,3.180207097008596,513.9211618257261,0.3953119869787761,0.5940642835112164,0.5694091667473611,0.9075172554326976,6.244400221270195,1.187034656149823,6.808738868083092,0.27951740071712683,9.636239307999388,14836.0,13.60863702657335,48.0,24.870466321243523
SOUTH ZONE RO,NEPAL ZONE,April,245,281472.59,4256743.86,5553778.22,1297034.3599999999,16.447585171235396,31.864133632327764,15.12312037204049,19.731151157560312,4.6080307855198255,4.608030785519823,1148.8677142857143,0.8983851183477647,1.3222915021122534,1.3711846291341363,,,,,,,,,,
SOUTH ZONE RO,NEPAL ZONE,May,294,311131.64,4895631.25,6489126.23,1593494.98,16.215992303920896,30.492626562696596,15.734919309395854,20.85652950628872,5.121610196892865,5.121610196892865,1058.2708843537416,0.9930488621401256,1.5207519672913061,1.6021147749553357,0.6117989373553652,4.0454543923782715,1.1253783487284075,5.703561539526296,0.5135794113730396,11.145312070980522,29659.04999999999,10.537100610755736,49.0,20.0
SOUTH ZONE RO,NEPAL ZONE,June,287,310342.68,4918514.27,6817801.87,1899287.6,16.378977366406367,31.618951009930374,15.848655653808235,21.96862471510525,6.119969061297016,6.119969061297015,1081.3333797909409,0.9905307131332484,1.5278602227757374,1.6832622330795863,0.11373634441238067,0.7228276305456797,1.1120952088165303,5.332120132839973,0.9983588644041506,19.493066165203793,-788.960000000021,-0.2535775532183165,-7.0,-2.380952380952381
SOUTH ZONE RO,NEPAL ZONE,July,221,198611.28,3054786.84,4095456.34,1040669.5,16.02081068388996,31.91090830665733,15.380731849671378,20.620461939523274,5.2397300898518955,5.239730089851896,898.6935746606334,0.6339140101990074,0.9489221837501737,1.0111363040164658,-0.4679238041368574,-2.9524510744507286,-1.3481627755819758,-6.136764558843787,-0.8802389714451202,-14.383062440818446,-111731.4,-36.002589137916836,-66.0,-22.99651567944251
NORTH EAST ZONE RO,NORTH ZONE RO,April,1,20.0,300.0,500.0,200.0,15.0,25.0,15.0,25.0,10.0,10.0,20.0,6.383464324876285e-05,9.31903501080462e-05,0.0001234461095508182,,,,,,,,,,
NORTH EAST ZONE RO,NORTH ZONE RO,May,1,380.0,8170.0,10400.0,2230.0,21.5,27.36842105263158,21.5,27.36842105263158,5.868421052631579,5.868421052631579,380.0,0.001212858221726494,0.0025378838679424582,0.0025676790786570186,6.5,43.333333333333336,2.3684210526315788,9.473684210526315,-4.131578947368421,-41.31578947368421,360.0,1800.0,0.0,0.0
NORTH EAST ZONE RO,NORTH ZONE RO,June,2,4050.0,25920.0,30460.0,4540.0,13.115,19.31125,6.4,7.5209876543209875,1.1209876543209876,1.1209876543209871,2025.0,0.012926515257874477,0.00805164624933519,0.007520336993835845,-15.1,-70.23255813953489,-19.847433398310592,-72.51946818613486,-4.747433398310591,-80.89796822233293,3670.0,965.7894736842105,1.0,100.0
NORTH EAST ZONE RO,NORTH ZONE RO,July,7,77800.0,397900.0,454950.0,57050.0,4.33,5.153571428571429,5.114395886889461,5.847686375321337,0.7332904884318766,0.7332904884318765,11114.285714285714,0.24831676223768748,0.12360146769330527,0.11232361508028949,-1.2856041131105398,-20.08756426735218,-1.6733012789996504,-22.248424753606646,-0.38769716588911096,-34.585319864557256,73750.0,1820.9876543209878,5.0,250.0
NORTH EAST ZONE RO,EAST ZONE RO,May,2,3400.0,13420.0,15300.0,1880.0,3.9,4.5,3.947058823529412,4.5,0.5529411764705883,0.552941176470588,1700.0,0.010851889352289684,0.0041687149948332666,0.003777450952255037,,,,,,,,,,
NORTH EAST ZONE RO,EAST ZONE RO,June,3,1199.0,16031.75,18966.75,2935.0,12.305,16.70896733403583,13.3709341117598,15.818807339449542,2.4478732276897412,2.447873227689742,399.6666666666667,0.0038268868627633324,0.004980014651148898,0.004682742996645962,9.423875288230388,238.75689999987569,11.318807339449542,251.52905198776762,1.894932051219153,342.7004773481447,-2201.0,-64.73529411764706,1.0,50.0
NORTH EAST ZONE RO,WEST ZONE RO,May,1,2200.0,55000.0,70998.0,15998.0,25.0,32.27181818181818,25.0,32.27181818181818,7.2718181818181815,7.271818181818183,2200.0,0.007021810757363913,0.01708489751980847,0.017528853771777982,,,,,,,,,,
NORTH EAST ZONE RO,WEST ZONE RO,June,1,35.0,1050.0,2100.0,1050.0,30.0,60.0,30.0,60.0,30.0,30.0,35.0,0.00011171062568533498,0.0003261662253781617,0.0005184736601134364,5.0,20.0,27.728181818181817,85.92073016141299,22.728181818181817,312.55156894611827,-2165.0,-98.4090909090909,0.0,0.0
NORTH EAST ZONE RO,SOUTH ZONE RO,April,2,3400.0,90000.0,96917.67,6917.669999999998,25.943396226415096,29.13316364779874,26.470588235294116,28.50519705882353,2.0346088235294113,2.034608823529414,1700.0,0.010851889352289684,0.02795710503241386,0.023928218616460092,,,,,,,,,,
NORTH EAST ZONE RO,NORTH EAST ZONE RO,April,471,431793.0,2658310.42,2926100.66,267790.24,6.229791087653029,7.759625746435081,6.156446306447766,6.776628291797227,0.6201819853494615,0.6201819853494612,916.7579617834394,1.3781676056156529,0.825762929118891,0.7224314852621628,,,,,,,,,,
NORTH EAST ZONE RO,NORTH EAST ZONE RO,May,459,330918.7,1947975.53,2222118.17,274142.64,6.16788192788452,7.75454139117467,5.886568302123754,6.714997278787811,0.8284289766640568,0.8284289766640569,720.9557734204793,1.0562038579422188,0.6051084054753562,0.5486236860973673,-0.26987800432401166,-4.383665362944256,-0.06163101300941598,-0.9094642697758304,0.20824699131459534,33.5783683231708,-100874.29999999999,-23.361726568054596,-12.0,-2.5477707006369426
NORTH EAST ZONE RO,NORTH EAST ZONE RO,June,481,339613.36,1955581.68,2248224.44,292642.76,6.0705531940148365,7.748125276702366,5.758258980153196,6.6199528781788795,0.8616938980256843,0.8616938980256839,706.0568814968815,1.0839548839056834,0.6074711380802705,0.5550691210301338,-0.12830932197055844,-2.1796964782395722,-0.09504440060893149,-1.4154049013418049,0.03326492136162751,4.0154222387994825,8694.659999999974,2.6274308463075595,22.0,4.793028322440088
NORTH EAST ZONE RO,NORTH EAST ZONE RO,July,454,303188.267,1706973.24,1951679.72,244706.48,6.029229752544889,7.226478601284507,5.630076839352098,6.437187491823356,0.8071106524712581,0.8071106524712581,667.8155660792951,0.9676957430577828,0.5302447795355532,0.48185453704646036,-0.1281821408010977,-2.226057237836973,-0.18276538635552342,-2.760826092251602,-0.054583245554426174,-6.3344124496514915,-36425.09299999999,-10.725459387110094,-27.0,-5.613305613305613
NEPAL ZONE,NORTH ZONE RO,May,3,19717.0,6.0,781.0,775.0,0.0335,1.2114872077885324,0.00030430592889384796,0.03961048841101587,0.039306182482122025,0.039306182482122025,6572.333333333333,0.06293138304679285,1.8638070021609238e-06,0.00019282282311837803,,,,,,,,,,
NEPAL ZONE,NORTH ZONE RO,June,1,1600.0,0.0,1566.6,1566.6,0.0,0.9791249999999999,0.0,0.9791249999999999,0.9791249999999999,0.9791249999999999,1600.0,0.005106771459901027,0.0,0.00038678135044462357,-0.00030430592889384796,-100.0,0.939514511588984,2371.8831786171572,0.9398188175178779,2391.020338709677,-18117.0,-91.88517522949739,-2.0,-66.66666666666667
NEPAL ZONE,NORTH ZONE RO,July,2,1195.0,12595.0,15000.0,2405.0,5.5,6.550218340611353,10.539748953974895,12.552301255230125,2.01255230125523,2.01255230125523,597.5,0.00381411993411358,0.003912441532036139,0.003703383286524546,10.539748953974895,,11.573176255230125,1181.9917023087069,1.0334273012552302,105.54600293682934,-405.0,-25.3125,1.0,100.0
NEPAL ZONE,EAST ZONE RO,May,1,1800.0,30600.0,34500.0,3900.0,17.0,19.166666666666668,17.0,19.166666666666668,2.1666666666666665,2.166666666666668,1800.0,0.005745117892388656,0.009505415711020712,0.008517781559006456,,,,,,,,,,
NEPAL ZONE,EAST ZONE RO,June,1,135.0,675.0,1500.0,825.0,5.0,11.11111111111111,5.0,11.11111111111111,6.111111111111111,6.111111111111111,135.0,0.0004308838419291492,0.00020967828774310393,0.0003703383286524546,-12.0,-70.58823529411765,-8.055555555555557,-42.02898550724638,3.944444444444444,182.05128205128204,-1665.0,-92.5,0.0,0.0
NEPAL ZONE,WEST ZONE RO,May,1,814.0,24420.0,33000.0,8580.0,30.0,40.54054054054054,30.0,40.54054054054054,10.54054054054054,10.54054054054054,814.0,0.0025980699802246477,0.007585694498794961,0.008147443230354,,,,,,,,,,
NEPAL ZONE,WEST ZONE RO,June,2,458.0,15768.0,19531.0,3763.0,49.5,62.040214096248576,34.427947598253276,42.64410480349345,8.216157205240174,8.216157205240172,229.0,0.0014618133303966692,0.004898084801678908,0.00482205193127406,4.427947598253276,14.759825327510919,2.103564262952908,5.188791848617173,-2.3243833353003662,-22.051841899003474,-356.0,-43.73464373464373,1.0,100.0
NEPAL ZONE,WEST ZONE RO,July,2,5195.0,59402.5,70000.0,10597.5,12.25,14.712917178835383,11.434552454282965,13.474494706448509,2.039942252165544,2.0399422521655435,2597.5,0.016581048583866147,0.018452465907644048,0.017282455337114547,-22.99339514397031,-66.7870051746474,-29.169610097044938,-68.40244444445538,-6.176214953074631,-75.17157715939891,4737.0,1034.2794759825329,0.0,0.0
NEPAL ZONE,SOUTH ZONE RO,April,1,7146.0,83608.2,138500.0,54891.8,11.7,19.381472152253007,11.7,19.381472152253007,7.681472152253009,7.681472152253008,7146.0,0.022808118032782966,0.025971591433011827,0.03419457234557664,,,,,,,,,,
NEPAL ZONE,SOUTH ZONE RO,June,1,480.0,11040.0,20500.0,9460.0,23.0,42.708333333333336,23.0,42.708333333333336,19.708333333333332,19.708333333333336,480.0,0.0015320314379703083,0.0034294048839761,0.005061290491583546,11.3,96.5811965811966,23.32686118108033,120.35649819494589,12.026861181080324,156.5697426573732,-6666.0,-93.28295549958018,0.0,0.0
NEPAL ZONE,SOUTH ZONE RO,July,1,50.0,1250.0,2000.0,750.0,25.0,40.0,25.0,40.0,15.0,15.0,50.0,0.0001595866081219071,0.0003882931254501925,0.0004937844382032728,2.0,8.695652173913043,-2.7083333333333357,-6.341463414634152,-4.708333333333332,-23.89006342494714,-430.0,-89.58333333333333,0.0,0.0
NEPAL ZONE,NEPAL ZONE,April,36,94791.34,166401.94,313355.36,146953.42,4.475229700306722,21.128766233497558,1.755455086930937,3.3057382668079174,1.5502831798769805,1.5502831798769803,2633.092777777778,0.3025485685986092,0.05169018349086032,0.07736500019779215,,,,,,,,,,
NEPAL ZONE,NEPAL ZONE,May,42,60270.0,118952.55,273851.45,154898.9,5.396134046199624,23.594987712481927,1.973661025385764,4.543743985399038,2.5700829600132735,2.570082960013274,1435.0,0.19236569743014684,0.036950765935816234,0.06761179219470083,0.21820593845482694,12.430163555839897,1.2380057185911206,37.45020381745353,1.019799780136293,65.78151613676265,-34521.34,-36.41824242594313,6.0,16.666666666666668
NEPAL ZONE,NEPAL ZONE,June,34,59165.0,131065.35,265913.55,134848.2,5.660527861570957,18.738773995862037,2.215251415532832,4.494440125073946,2.279188709541114,2.279188709541114,1740.1470588235295,0.1888388333906527,0.04071341951177871,0.06565198644869395,0.24159039014706796,12.240723560918859,-0.04930386032509215,-1.0850932729380487,-0.29089425047215967,-11.318477068563473,-1105.0,-1.833416293346607,-8.0,-19.047619047619047
NEPAL ZONE,NEPAL ZONE,July,35,73005.0,98415.0,232250.01,133835.01,4.587258741489758,17.744775149511778,1.3480583521676597,3.181289089788371,1.833230737620711,1.8332307376207113,2085.8571428571427,0.23301240651879657,0.030571094352944556,0.05734072035527724,-0.8671930633651723,-39.14648501224803,-1.3131510352855749,-29.217232819715665,-0.44595797192040276,-19.56652251099431,13840.0,23.39220823121778,1.0,2.9411764705882355
